nama_variabel;nama_variabel_turunan;nama_tahun;nama_turunan_tahun;data_content;nama_item_vertical_variabel
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.394;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.346;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.397;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.409;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.403;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.37;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.343;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.328;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.394;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.384;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 1 (Maret)";0.389;INDONESIA
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.338;ACEH
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.33;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.308;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.379;RIAU
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.351;JAMBI
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.354;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.388;BENGKULU
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.338;LAMPUNG
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.289;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.333;"KEP. RIAU"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.39;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.413;"JAWA BARAT"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.377;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.421;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.375;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.362;BANTEN
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.363;BALI
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.422;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.352;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.35;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.369;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.357;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.347;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.307;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.364;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.331;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.391;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.41;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.397;GORONTALO
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.451;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.294;MALUKU
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.308;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.318;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.294;PAPUA
"Gini Rasio";Perkotaan;2018;"Semester 2 (September)";0.391;INDONESIA
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.273;ACEH
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.257;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.262;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.292;RIAU
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.295;JAMBI
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.296;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.316;BENGKULU
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.294;LAMPUNG
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.222;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.262;"KEP. RIAU"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.315;"JAWA BARAT"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.315;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.326;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.322;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.299;BANTEN
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.31;BALI
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.343;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.327;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.278;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.318;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.279;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.297;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.283;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.368;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.28;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.353;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.356;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.413;GORONTALO
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.311;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.288;MALUKU
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.277;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.427;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.416;PAPUA
"Gini Rasio";Perdesaan;2018;"Semester 2 (September)";0.319;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.318;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.311;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.305;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.347;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.335;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.341;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.355;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.326;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.272;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.339;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.39;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.405;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.357;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.422;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.371;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.367;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.364;BALI
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.391;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.359;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.325;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.344;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.34;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.342;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.304;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.372;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.317;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.388;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.392;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.417;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.366;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.326;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.336;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.391;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.398;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2018;"Semester 2 (September)";0.384;INDONESIA
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;ACEH
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.31;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.37;RIAU
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.35;JAMBI
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.35;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.38;BENGKULU
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.35;LAMPUNG
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.28;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;"KEP. RIAU"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.39;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.41;"JAWA BARAT"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.38;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.42;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.38;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.36;BANTEN
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.37;BALI
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.41;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.37;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.35;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.29;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.37;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.34;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.39;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.41;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.39;GORONTALO
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.45;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.3;MALUKU
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.31;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.33;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.3;PAPUA
"Gini Rasio";Perkotaan;2019;"Semester 1 (Maret)";0.39;INDONESIA
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.28;ACEH
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.26;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.27;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.28;RIAU
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.29;JAMBI
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.3;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.29;BENGKULU
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.3;LAMPUNG
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.23;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.27;"KEP. RIAU"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.32;"JAWA BARAT"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.32;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.33;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.32;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.29;BANTEN
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.31;BALI
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.34;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.32;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.28;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.3;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.28;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.28;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.29;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.35;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.29;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.35;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.36;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.39;GORONTALO
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.32;"SULAWESI BARAT"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.29;MALUKU
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.26;"MALUKU UTARA"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.42;"PAPUA BARAT"
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.41;PAPUA
"Gini Rasio";Perdesaan;2019;"Semester 1 (Maret)";0.32;INDONESIA
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.32;ACEH
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.32;"SUMATERA UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.31;"SUMATERA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;RIAU
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.32;JAMBI
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.34;BENGKULU
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;LAMPUNG
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.27;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.34;"KEP. RIAU"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.39;"DKI JAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.4;"JAWA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.36;"JAWA TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.42;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.37;"JAWA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.37;BANTEN
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.37;BALI
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.38;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.36;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.34;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.3;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.37;"SULAWESI UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.33;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.39;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.4;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.41;GORONTALO
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.37;"SULAWESI BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.32;MALUKU
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.31;"MALUKU UTARA"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.39;"PAPUA BARAT"
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.39;PAPUA
"Gini Rasio";Perkotaan+Perdesaan;2019;"Semester 1 (Maret)";0.38;INDONESIA
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.36;ACEH
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.338;"SUMATERA UTARA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.323;"SUMATERA BARAT"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.363;RIAU
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.351;JAMBI
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.358;"SUMATERA SELATAN"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.378;BENGKULU
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.345;LAMPUNG
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.276;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.337;"KEP. RIAU"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.399;"DKI JAKARTA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.412;"JAWA BARAT"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.385;"JAWA TENGAH"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.436;"DI YOGYAKARTA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.377;"JAWA TIMUR"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.36;BANTEN
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.372;BALI
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.403;"NUSA TENGGARA BARAT"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.334;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.335;"KALIMANTAN BARAT"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.361;"KALIMANTAN TENGAH"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.355;"KALIMANTAN SELATAN"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.333;"KALIMANTAN TIMUR"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.289;"KALIMANTAN UTARA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.371;"SULAWESI UTARA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.334;"SULAWESI TENGAH"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.384;"SULAWESI SELATAN"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.404;"SULAWESI TENGGARA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.393;GORONTALO
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.436;"SULAWESI BARAT"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.295;MALUKU
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.297;"MALUKU UTARA"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.32;"PAPUA BARAT"
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.296;PAPUA
"Gini Rasio";Perkotaan;2020;"Semester 1 (Maret)";0.393;INDONESIA
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.281;ACEH
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.255;"SUMATERA UTARA"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.257;"SUMATERA BARAT"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.273;RIAU
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.287;JAMBI
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.308;"SUMATERA SELATAN"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.275;BENGKULU
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.298;LAMPUNG
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.22;"KEP. BANGKA BELITUNG"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.26;"KEP. RIAU"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";-;"DKI JAKARTA"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.325;"JAWA BARAT"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.319;"JAWA TENGAH"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.328;"DI YOGYAKARTA"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.316;"JAWA TIMUR"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.296;BANTEN
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.298;BALI
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.337;"NUSA TENGGARA BARAT"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.31;"NUSA TENGGARA TIMUR"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.272;"KALIMANTAN BARAT"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.289;"KALIMANTAN TENGAH"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.276;"KALIMANTAN SELATAN"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.286;"KALIMANTAN TIMUR"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.279;"KALIMANTAN UTARA"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.344;"SULAWESI UTARA"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.295;"SULAWESI TENGAH"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.356;"SULAWESI SELATAN"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.347;"SULAWESI TENGGARA"
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.392;GORONTALO
"Gini Rasio";Perdesaan;2020;"Semester 1 (Maret)";0.321;"SULAWESI BARAT"
